# TIDE TABLE
#---------------------------------------------------------
# Created by:   Danish Meteorological Institute
# Station:      Juelsminde
# Stat.number:  23132
# Country:      Denmark
# Data source:  DMI
# Latitude:      55 43 N  =   55.7167
# Longitude:     10 01 E  =   10.0167
# Time Zone:    Danish standard time [UTC +1 hour]
# Reference:    Chart Datum = Mean Sea Level (MSL)
# LAT:            -36.1 cm
# Z0:               3.4 cm
# Parameter:    Tidal height [cm]
# Data format:  <yyyymmddHHMM> h[cm]
#---------------------------------------------------------
202101081130	-14.8
202101081140	-16.5
202101081150	-18.1
202101081200	-19.6
202101081210	-20.9
202101081220	-22.1
202101081230	-23.1
202101081240	-23.9
202101081250	-24.5
202101081300	-24.9
202101081310	-25.2
202101081320	-25.2
202101081330	-25.1
202101081340	-24.7
202101081350	-24.2
202101081400	-23.4
202101081410	-22.5
202101081420	-21.4
202101081430	-20.1
202101081440	-18.6
202101081450	-17.0
202101081500	-15.3
202101081510	-13.4
202101081520	-11.4
202101081530	 -9.2
202101081540	 -7.0
202101081550	 -4.7
202101081600	 -2.3
202101081610	  0.1
202101081620	  2.5
202101081630	  5.0
202101081640	  7.4
202101081650	  9.8
202101081700	 12.2
202101081710	 14.6
202101081720	 16.8
202101081730	 19.0
202101081740	 21.1
202101081750	 23.0
202101081800	 24.8
202101081810	 26.5
202101081820	 28.0
202101081830	 29.4
202101081840	 30.5
202101081850	 31.5
202101081900	 32.3
202101081910	 32.8
202101081920	 33.2
202101081930	 33.4
202101081940	 33.3
202101081950	 33.0
202101082000	 32.5
202101082010	 31.9
202101082020	 31.0
202101082030	 29.9
202101082040	 28.6
202101082050	 27.1
202101082100	 25.4
202101082110	 23.6
202101082120	 21.6
202101082130	 19.5
202101082140	 17.3
202101082150	 14.9
202101082200	 12.4
202101082210	  9.9
202101082220	  7.3
202101082230	  4.6
202101082240	  1.9
202101082250	 -0.8
202101082300	 -3.5
202101082310	 -6.2
202101082320	 -8.8
202101082330	-11.4
202101082340	-13.9
202101082350	-16.3
202101090000	-18.6
202101090010	-20.8
202101090020	-22.9
202101090030	-24.8
202101090040	-26.5
202101090050	-28.1
202101090100	-29.5
202101090110	-30.7
202101090120	-31.7
202101090130	-32.5
202101090140	-33.1
202101090150	-33.5
202101090200	-33.6
202101090210	-33.6
202101090220	-33.3
202101090230	-32.8
202101090240	-32.2
202101090250	-31.3
202101090300	-30.2
202101090310	-28.9
202101090320	-27.5
202101090330	-25.9
202101090340	-24.1
202101090350	-22.2
202101090400	-20.2
202101090410	-18.1
202101090420	-15.8
202101090430	-13.5
202101090440	-11.1
202101090450	 -8.7
202101090500	 -6.2
202101090510	 -3.8
202101090520	 -1.3
202101090530	  1.2
202101090540	  3.6
202101090550	  6.0
202101090600	  8.2
202101090610	 10.4
202101090620	 12.5
202101090630	 14.5
202101090640	 16.4
202101090650	 18.1
202101090700	 19.6
202101090710	 21.0
202101090720	 22.2
202101090730	 23.3
202101090740	 24.1
202101090750	 24.8
202101090800	 25.2
202101090810	 25.5
202101090820	 25.5
202101090830	 25.4
202101090840	 25.0
202101090850	 24.5
202101090900	 23.7
202101090910	 22.8
202101090920	 21.7
202101090930	 20.5
202101090940	 19.0
202101090950	 17.5
202101091000	 15.8
202101091010	 14.0
202101091020	 12.0
202101091030	 10.0
202101091040	  7.9
202101091050	  5.8
202101091100	  3.6
202101091110	  1.3
202101091120	 -0.9
202101091130	 -3.2
202101091140	 -5.4
202101091150	 -7.5
202101091200	 -9.7
202101091210	-11.7
202101091220	-13.7
202101091230	-15.5
202101091240	-17.2
202101091250	-18.8
202101091300	-20.3
202101091310	-21.6
202101091320	-22.7
202101091330	-23.7
202101091340	-24.5
202101091350	-25.1
202101091400	-25.5
202101091410	-25.7
202101091420	-25.7
202101091430	-25.5
202101091440	-25.1
202101091450	-24.5
202101091500	-23.7
202101091510	-22.7
202101091520	-21.5
202101091530	-20.2
202101091540	-18.7
202101091550	-17.0
202101091600	-15.2
202101091610	-13.2
202101091620	-11.1
